look_id,look_name,collection_a,collection_b,relationship_type,source_page,evidence
look_034,Harmony,Apt,Span,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Apt,Summit™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Apt Curv,Apt Curv AT230,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Apt Curv,Aqua Turbo,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Apt Curv,Complementary,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Apt Curv,Complementary™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Apt Curv,Conical Bell™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Apt Curv,Daisyfield®,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Apt Curv,Instaflush™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Apt Curv,Span,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Apt Curv,Summit™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Apt Curv AT230,Aqua Turbo,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Apt Curv AT230,Complementary,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Apt Curv AT230,Complementary™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Apt Curv AT230,Conical Bell™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Apt Curv AT230,Daisyfield®,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Apt Curv AT230,Instaflush™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Apt Curv AT230,Span,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Apt Curv AT230,Summit™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Aqua Turbo,Complementary,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Aqua Turbo,Complementary™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Aqua Turbo,Conical Bell™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Aqua Turbo,Daisyfield®,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Aqua Turbo,Instaflush™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Aqua Turbo,Span,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Aqua Turbo,Summit™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Complementary,Complementary™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Complementary,Conical Bell™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Complementary,Daisyfield®,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Complementary,Instaflush™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Complementary,Span,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Complementary,Summit™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Complementary™,Conical Bell™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Complementary™,Daisyfield®,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Complementary™,Instaflush™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Complementary™,Span,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Complementary™,Summit™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Conical Bell™,Daisyfield®,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Conical Bell™,Instaflush™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Conical Bell™,Span,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Conical Bell™,Summit™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Daisyfield®,Instaflush™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Daisyfield®,Span,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Daisyfield®,Summit™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Instaflush™,Span,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Instaflush™,Summit™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_034,Harmony,Span,Summit™,collection_cooccurrence,83,"Both collections appear among products in the ""Harmony"" look on page 83."
look_035,Harmony,Apt,Apt Flux,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Apt,Aqua Turbo,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Apt,Complementary,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Apt,Complementary™,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Apt,Fore Tri Aqua Turbo,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Apt,Instaflush™,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Apt,Riveria,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Apt,Span,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Apt Flux,Aqua Turbo,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Apt Flux,Complementary,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Apt Flux,Complementary™,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Apt Flux,Fore Tri Aqua Turbo,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Apt Flux,Instaflush™,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Apt Flux,Riveria,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Apt Flux,Span,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Aqua Turbo,Complementary,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Aqua Turbo,Complementary™,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Aqua Turbo,Fore Tri Aqua Turbo,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Aqua Turbo,Instaflush™,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Aqua Turbo,Riveria,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Aqua Turbo,Span,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Complementary,Complementary™,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Complementary,Fore Tri Aqua Turbo,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Complementary,Instaflush™,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Complementary,Riveria,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Complementary,Span,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Complementary™,Fore Tri Aqua Turbo,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Complementary™,Instaflush™,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Complementary™,Riveria,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Complementary™,Span,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Fore Tri Aqua Turbo,Instaflush™,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Fore Tri Aqua Turbo,Riveria,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
look_035,Harmony,Fore Tri Aqua Turbo,Span,collection_cooccurrence,85,"Both collections appear among products in the ""Harmony"" look on page 85."
